address,area,city,country,hotel_category,hotel_description,hotel_facilities,hotel_star_rating,image_count,latitude,locality,longitude,property_id,property_name,property_type,province,room_area,room_count,room_facilities,room_type,state,uniq_id
"A1, Dlf South Court, District Center, Saket  New Delhi, Delhi",Saket,Delhi,India,regular,"The standard check-in time is 02:00 PM and the standard check-out time is 12:00 PM. Early check-in or late check-out is strictly subjected to availability and may be chargeable by the hotel. Any early check-in or late check-out request must be directed and reconfirmed with hotel directly It is Mandatory for all the guest to show their Photo ID proof at Check-In itself in form of Passport with Visa/Voter ID Card/Driving License, failing which the hotel reserves the right of refusal.PAN CARD IS NOT BE ACCEPTED AS VALID ID PROOF.",Airport Transfer Available / Surcharge|Babysitting/ Child Care (surcharge)|Bar / Lounge |Business Center |Concierge|Currency Exchange|Disabled Friendly Facilities |Doctor on Call|Dry Cleaning|Health Club / Gym Facility Available|Laundry Service Available|Lift / Elevator|Lobby|Non Smoking Rooms|Parking Facilities Available|Front Desk|Multi Cuisine Restaurant |Local Tour / Travel Desk|Valet service|Major Credit Cards Accepted|24 Hour Front Desk|Luggage Storage|Doorman|Medical Assistance Available|Air-Conditioning - Central|Welcome Drinks|Power Backup|Express Check-In / Check-Out|Audio - Visual Equipment|Translation Services|Multi Lingual Staff|Wake-up Call / Service|Suitable For Children|Separate Sitting Area|Coffee Shop / Cafe|Conference Facility |Smoking Rooms|ATM / Banking|Disabled Friendly Rooms|Fax Machine|Kitchen available (home cook food on request)|Electronic / Magnetic Keys|Limousine Service Available|Wheelchair Accessibility - Room|Smoking Area |Vegetarian Food / Jain Food Available|Extra Person / Child - Share the same room|Car Rental|Express Laundry|Water Dispenser Available|Taxi Services|Board Room|Food Facility|Newspapers In Lobby|Room Service (24 Hours)|Party hall|Air / Rail Booking|STD / ISD|Baggage Room|Courier Service|Guide / Sightseeing Service|Adjoining Rooms|RO Water Purification System|Outdoor Parking - Secured|Parking Facility,4,24,28.52782223,Saket,77.22042692,HTLGBO1000003861,Country Inn &amp; Suites By Carlson Delhi Saket,Hotel,Delhi,14 X 18 Sq.ft.,57,Room Service |Alarm Clock|Video/ DVD/ CD Player Available|Reading Lamps|Shower Caps Available|Shoe Shine|Housekeeping|Desk in Room|Toiletries|Slippers|Shaving Kit /Dental Kit|Wardrobe|HD / LCD Satellite TV |Bathrobes|Electronic Weighing Machine|Movies &amp; Games on demand|Luggage Rack|Attached Bathroom,Superior King Room,Delhi,6c76df25a803af77b3a5ccec995ee311
Dandeli,Main Town,Dandeli,India,regular,"The standard check-in time is 02:00 PM and the standard check-out time is 12:00 PM. Early check-in or late check-out is strictly subjected to availability and may be chargeable by the hotel. Any early check-in or late check-out request must be directed and reconfirmed with hotel directly ALL GUESTS ARE REQUIRED TO PRESENT PROPER PHOTO IDENTIFICATION UPON CHECK IN. 2.The identity proof would include a valid Driving license/voter identity card/PAN card, etc. Valid Passport mandatory for all Foreign guests. 3.Booking rates will not be valid for Christmas and New year dates High season and long weekend dates extra supplement will be charged over and above the paid rates as per actual and hotel discretion.",Doctor on Call|Lobby|Front Desk|Local Tour / Travel Desk|24 Hour Front Desk|Power Backup|Room Service (24 Hours)|Adjoining Rooms|RO Water Purification System,0,8,15.2383627,Main Town,74.6158872,HTLGBO1000065616,Dandeli Jungle Camp,Tent,Dandeli,10 X 10 Sq.ft.,5,Room Service |Basic Bathroom Amenities|Ceiling Fan|Mineral Water| Hot / Cold Running Water|Housekeeping|Desk in Room|Window Opens|Attached Bathroom|Rooms with Attached Bathrooms,Cottage Room,Karnataka,1daa39b873476f71e83fe3190061d518
"Ranikhet Road, Mohaan Village",Village Mohaan,Corbett,India,regular,The standard check-in time is 12:00 PM and the standard check-out time is 10:00 AM. Early check-in or late check-out is strictly subjected to availability and may be chargeable by the hotel. Any early check-in or late check-out request must be directed and reconfirmed with hotel directly Hotel may charge compulsory gala dinner supplement on Christmas / New Year's eve or other festive periods. Any such supplements need to be paid directly at the hotel. Gala dinner on 25 and 31 December. Unlimited liquor for two and half hour for 25 and 31 December. 02 and 02 Snacks ( on both days of the package) in the evening. All Applicable Taxes.,,4,32,29.5470199,Village Mohaan,79.10548,HTLGBO1000002656,Corbett Mango Bloom,Resort,Corbett,,20,Air Conditioning |Alarm Clock|Balcony / Terrace|Basic Bathroom Amenities|Crockery / Cutlery|Ensuite / Private Bathroom|Hairdryer (on request)|Heating Facility (on request) |Tea Coffee Kettle / Maker|Full Kitchen|Microwave Oven Available |Refrigerator|Shared Bathroom|Stove / Oven|Telephone|TV,Mango Bloom Suite,Uttarakhand,affae62873bc58e136124e5d4364e10d
"N.H.30, New Bypass Road, Karmalichak, Patna City, NEAR BUDDHA TOYOTA SHOWROOM, Adjacent to Dildarganj Toll Plaza.",Others,Patna,India,regular,The standard check-in time is 12:00 PM and the standard check-out time is 12:00 PM. Early check-in or late check-out is strictly subjected to availability and may be chargeable by the hotel. Any early check-in or late check-out request must be directed and reconfirmed with hotel directly Rates are subject to change without notice. Above rates are valid until further advice. All rates in INR. Pets are not Allowed. Arms Not Allowed. Hotel may charge compulsory gala dinner supplement on Christmas / New Year's eve or other festive periods. Any such supplements need to be paid directly at the hotel. Valid ID Proof of Primary guest must be shown before check-in.,"Banquet Facilities|Business Center |Dry Cleaning|Laundry Service Available|Lift / Elevator|Lobby|Parking Facilities Available|Front Desk|Multi Cuisine Restaurant |Locker Facility|24 Hour Front Desk|Luggage Storage|Power Backup|Wake-up Call / Service|Conference Facility |Smoking Rooms|Pick Up and Drop (Rly Station, Bus Stand, Temple)|Smoking Area |Transfers Available|Extra Person / Child - Share the same room|Car Rental|Internet Access Free|Newspapers In Lobby|Room Service (24 Hours)|Baggage Room|Airport Transfer Free|Outdoor Parking - Secured|Parking Facility",0,28,25.5833776,Others,85.2116659,HTLGBO1000012448,City Hotel,Hotel,Patna,,46,,Standard Room Non Ac,Bihar,5b6f7b4c33385f4a91a41b34c430fa7d
"LANGFORD HOMES 14/8, 2nd cross, Langford road, Shanthinagar",City Center - Mg Road / Near,Bangalore,India,regular,The standard check-in time is 12:00 PM and the standard check-out time is 12:00 PM. Early check-in or late check-out is strictly subjected to availability and may be chargeable by the hotel. Any early check-in or late check-out request must be directed and reconfirmed with hotel directly We follow a 24 hour billing cycle. Delayed check outs are extended on request and subject to room availability. Children upto the age of 5 can stay at no additional charges using existing bedding,Airport Transfer Available / Surcharge|Doctor on Call|Laundry Service Available|Lobby|Non Smoking Rooms|Parking Facilities Available|Front Desk|Major Credit Cards Accepted|24 Hour Front Desk|Medical Assistance Available|Power Backup|Separate Sitting Area|Extra Person / Child - Share the same room|Taxi Services|Food Facility|Internet Access Free|Newspapers In Lobby|RO Water Purification System|Parking Facility|Room Service,0,5,12.95952863,City Center - Mg Road / Near,77.60291558,HTLGBO1000006774,Compact Langford Homes,BnB,Bangalore,,2,"Room Service |Air Conditioning |Basic Bathroom Amenities|Internet Connection In Room|Telephone|Shower Facility Available| Hot / Cold Running Water|Housekeeping|Extra Bed, Towels, Linens, Bedding (on request)|Breakfast Available|Toiletries|Makeup / Shaving Mirror|Wardrobe|HD / LCD Satellite TV |Split A.C's|TV|Mirror|Luggage Rack|Attached Bathroom",Standard Room,Karnataka,41a7f1bcb877c3cb07700a5503c7d690
"Near Chitrakote Waterfall, P.S.-Chitrakote, P.O.-Lohandiguda, Chitrakote",Chitrakote Road,Jagdalpur,India,regular,"The standard check-in time is 02:00 PM and the standard check-out time is 11:00 AM. Early check-in or late check-out is strictly subjected to availability and may be chargeable by the hotel. Any early check-in or late check-out request must be directed and reconfirmed with hotel directly Hotels may not allow local residents to check-in as guests. Hotels reserve the right of admission. Unmarried/unrelated couples may not be allowed to check in. The primary guest must be at least 18 years old to be able to check into the hotel. Check in time and check out time is as per hotel policy terms. Early check in or late check out request is subject to availability and the hotel might charge extra for it. Please note that the check in time is subject to change as per hotel policy seasonality. Your stay does not include additional personal expenses like telephone charges, meals that are not part of the meal plan, any hotel services used (like laundry and room service) or tips. The hotel will charge directly for these at the time of check out.  It is mandatory for guests to present valid photo identification at the time of check in. According to government regulations, a valid Photo ID has to be carried by every person above the age of 18 staying at the hotel. The identification proofs accepted are Drivers License, Voters Card, and Passport. Without valid ID the guest will not be allowed to check in. NOTE: PAN Cards will not be accepted as a valid ID card.  Hotels may charge a mandatory meal surcharge on festive periods e.g. Christmas, New Year Eve etc. All additional charges (including mandatory meal surcharges) need to be cleared directly at the hotel.",Parking Facilities Available|Gardens|Catering|Suitable For Children|Coffee Shop / Cafe|Kitchen available (home cook food on request)|Boating|Private Beach|Nature Walk|Veranda|Open Air Restaurant / Dining |Vegetarian Food / Jain Food Available|Car Rental|Campfire / Bon Fire|Food Facility|Children's Park|Guide / Sightseeing Service|Outdoor Parking - Secured|Parking Facility|Restaurant|Fishing,0,3,19.20457395,Chitrakote Road,81.69842074,HTLGBO1000040874,Dandami Resort Chitrakote Cottages,Resort,Jagdalpur,,16,"Air Conditioning |Basic Bathroom Amenities|Ceiling Fan|Breakfast Available (surcharge)|Extra Bed, Towels, Linens, Bedding (on request)|Makeup / Shaving Mirror|TV|Attached Bathroom",AC Cottage,Chhattisgarh,4b22dec4c3627c840eb2898fa2e42e99
"Abi Buchwara, Dalgate, Srinagar - 190001, Gulab Mohala",Others,Srinagar,India,regular,The standard check-in time is 12:00 PM and the standard check-out time is 12:00 PM. Early check-in or late check-out is strictly subjected to availability and may be chargeable by the hotel. Any early check-in or late check-out request must be directed and reconfirmed with hotel directly We do not allow unmarried / unrelated couples to checkin. This is at full discretion of the hotel management. No refund would be applicable in case the checkin is denied under such circumstances,Doctor on Call|Lobby|Front Desk|Local Tour / Travel Desk|Major Credit Cards Accepted|24 Hour Front Desk|Luggage Storage|Medical Assistance Available|Air-Conditioning - Central|Power Backup,0,8,34.1255413,Others,74.9442585,HTLGBO1000053854,Dal Fog Guest House,Guest House,Srinagar,,13,Room Service |Air Conditioning |Alarm Clock|Basic Bathroom Amenities|Cable / Satellite / Pay TV available|Ceiling Fan|Telephone|Breakfast Available (surcharge)|Newspapers|Mineral Water| Hot / Cold Running Water|Housekeeping|Desk in Room|TV|Dressing Area|Luggage Rack|Attached Bathroom|Closet|Daily Room Cleaning|Dustbins,Double Bedded,Jammu and Kashmir,303b0499f0842de3ea760bf3c4228b2d
"No:2  3, Bannimantap Main Road, OPP: KSRTC Bus Depot",Bus Stand/Railway Station Area,Mysore,India,regular,"The standard check-in time is 12:00 PM and the standard check-out time is 12:00 PM. Early check-in or late check-out is strictly subjected to availability and may be chargeable by the hotel. Any early check-in or late check-out request must be directed and reconfirmed with hotel directly Photo-Id shall be Submitted at the time of Check-in, Minimum baggage shall be required for providing the accommodation. Illegal activities shall not be allowed inside the premises.",Currency Exchange|Doctor on Call|Laundry Service Available|Local Tour / Travel Desk|24 Hour Front Desk|Wake-up Call / Service|Car Rental|Room Service (24 Hours),0,1,12.33192092,Bus Stand/Railway Station Area,76.64926176,HTLGBO1000017584,City Square,Service Apartment,Mysore,,14,,Non A/c Apartments,Karnataka,c5f6b51c2be91c8c5f2decb2782b0a10
"Nagar Nigam Road Near Krishna Talkies,Jabalpur, India",Civil Line,Jabalpur,India,regular,The standard check-in time is 12:00 PM and the standard check-out time is 10:00 AM. Early check-in or late check-out is strictly subjected to availability and may be chargeable by the hotel. Any early check-in or late check-out request must be directed and reconfirmed with hotel directly,Doctor on Call|Dry Cleaning|Laundry Service Available|Lift / Elevator|Lobby|Front Desk|Locker Facility|24 Hour Front Desk|Luggage Storage|Medical Assistance Available|Power Backup|Taxi Services|Food Facility|RO Water Purification System|Room Service,1,8,23.16516484,Civil Line,79.93383006,HTLGBO1000010034,Cozy Residency,Hotel,Jabalpur,,26,"Room Service |Basic Bathroom Amenities|Cable / Satellite / Pay TV available|Iron / Ironing board available|Internet Connection In Room|Telephone|Shower Facility Available|Breakfast Available (surcharge)|Newspapers| Hot / Cold Running Water|Housekeeping|Extra Bed, Towels, Linens, Bedding (on request)|Window Opens|Room Heater|Mirror|Dressing Area|Luggage Rack|Attached Bathroom",Non AC Room,Madhya Pradesh,fac2d798455e56bfc3b32009da26ee76
"Sant Savta Marg, Opp. Gloria Church, Byculla, Mumbai",Parel,Mumbai,India,regular,The standard check-in time is 12:00 PM and the standard check-out time is 12:00 PM. Early check-in or late check-out is strictly subjected to availability and may be chargeable by the hotel. Any early check-in or late check-out request must be directed and reconfirmed with hotel directly 15% discount on Food and Soft Beverages valid only till 30th September 2016.,Airport Transfer Available / Surcharge|Banquet Facilities|Bar / Lounge |Currency Exchange|Doctor on Call|Dry Cleaning|Laundry Service Available|Lift / Elevator|Lobby|Non Smoking Rooms|Parking Facilities Available|Front Desk|Multi Cuisine Restaurant |Locker Facility|Local Tour / Travel Desk|Major Credit Cards Accepted|24 Hour Front Desk|Luggage Storage|Doorman|Medical Assistance Available|Air-Conditioning - Central|Power Backup|Express Check-In / Check-Out|Wake-up Call / Service|Porter / Bellhop|Separate Sitting Area|Coffee Shop / Cafe|Conference Facility |Smoking Rooms|ATM / Banking|Electronic / Magnetic Keys|Wheelchair Accessibility - Room|Vegetarian Food / Jain Food Available|Car Rental|Taxi Services|Food Facility|Newspapers In Lobby|Electronic Check-Out|Room Service (24 Hours)|Party hall|STD / ISD|Baggage Room|Guide / Sightseeing Service|Outdoor Parking - Secured|Parking Facility|Internet Access|Restaurant|CCTV|Fire Exit Signs|First-Aid Kit at Front Desk|Full Time Operation for All 7 Days|Metal Detectors|Paid Transfers|Public Restrooms|Security at All Hotel Entrances,4,8,18.97625817,Parel,72.84053519,HTLGBO1000003386,Comfort Inn Heritage,Hotel,Mumbai,10 X 12 Sq.ft.,65,Air Conditioning |Mini bar - On Charge |Telephone| Hot / Cold Running Water|Safe - In - Room,Superior Room,Maharashtra,7aea2f8b9208c3e1ba1a18e7f8f71a3d
